,0,1,2,3,4,5,6,7,8,9
536,0.34443865,0.200941,0.250001,0.22579269,-0.5,-0.5,0.26629458,0.19150883,-0.375,-0.375
537,0.33835833,0.301769,0.250001,0.20239486,-0.5,-0.5,0.46820586,0.16902345,-0.375,-0.375
538,0.679858,0.34348734,0.25422285,0.21063329,-0.4992,-0.5,0.5,0.16061924,-0.36998127,-0.40674325
539,0.679858,0.34348734,0.25422285,0.21063329,-0.4992,-0.5,0.5,0.16061924,-0.36998127,-0.40674325
540,-0.10156,-0.12929,0.300007,0.29874838,-0.4992,-0.5,0.34181354,0.091776683,-0.375,-0.39000675
541,-0.000732,-0.000732,0.300007,0.300007,-0.4992,-0.5,0.27975604,0.028907956,-0.375,-0.39220522
542,0.100096,0.099077196,0.31049664,0.300007,-0.5,-0.5,0.37961711,0.214282,-0.375,-0.375
543,0.39881222,0.099033043,0.300007,0.24612871,-0.4992,-0.5,0.4150018,0.214282,-0.375,-0.375
544,0.31806549,0.301769,0.300007,0.20239222,-0.5,-0.5,0.30861679,0.16907039,-0.375,-0.375
545,0.6117741,0.478202,0.300007,0.26435808,-0.4992,-0.5,0.5,0.21033796,-0.375,-0.47781519
546,0.679858,0.54087189,0.300007,0.25259138,-0.4992,-0.5,0.5,0.11785711,-0.375,-0.4497529
547,-0.068469176,-0.10156,0.349998,0.349998,-0.5,-0.5,0.4856219,0.214282,-0.375,-0.375
548,-0.000732,-0.000732,0.349998,0.33307018,-0.4992,-0.5,0.40481047,0.16001869,-0.375,-0.375
549,0.100096,0.099508674,0.41300465,0.349998,-0.5,-0.5,0.45238677,0.214282,-0.36726747,-0.375
550,0.200941,0.099508674,0.41300465,0.349998,-0.5,-0.5,0.2782253,0.214282,-0.36726747,-0.375
551,0.301769,0.29220461,0.349998,0.349998,-0.5,-0.5,0.26101614,0.214282,-0.375,-0.375
552,0.5466719,0.47752358,0.349998,0.20459669,-0.4992,-0.5,0.5,0.12992274,-0.37095319,-0.375
553,0.679858,0.679858,0.349998,0.349998,-0.4992,-0.5,0.2529946,0.094186047,-0.375,-0.375
554,-0.018765709,-0.10156,0.400004,0.35292442,-0.4992,-0.5,0.5,0.067206467,-0.3528288,-0.375
555,-0.000732,-0.01578369,0.400004,0.3632924,-0.5,-0.5,0.5,0.21309165,-0.375,-0.39092078
556,0.100096,0.100096,0.41294213,0.400004,-0.4992,-0.5,0.24942353,0.214282,-0.36666045,-0.37964581
557,0.200941,0.099508674,0.41300465,0.400004,-0.5,-0.5,0.35101679,0.214282,-0.36726747,-0.375
558,0.38250779,0.099460333,0.40151999,0.400004,-0.4992,-0.5,0.5,0.214282,-0.36667626,-0.375
559,0.58460185,0.478202,0.42870928,0.400004,-0.5,-0.5,0.2511892,0.214282,-0.375,-0.375
560,0.679858,0.66459591,0.499999,0.400004,-0.49945876,-0.5,0.33789636,0.088345038,-0.375,-0.375
561,-0.046744103,-0.10156,0.449995,0.449995,-0.5,-0.5,0.41989636,-0.21920772,-0.375,-0.375
562,0.0071799141,-0.030957217,0.449995,0.449995,-0.4992,-0.5,0.26353745,0.214282,-0.34789246,-0.375
563,0.100096,0.099664878,0.45011447,0.449995,-0.4992,-0.5,0.42559445,0.214282,-0.37324065,-0.375
564,0.200941,0.099693053,0.45680814,0.449995,-0.5,-0.5,0.42378645,0.214282,-0.375,-0.375
565,0.301769,0.25478913,0.449995,0.449995,-0.5,-0.5,0.24965434,0.17968804,-0.32981975,-0.375
566,0.679858,0.3948371,0.449995,0.43849933,-0.5,-0.5,0.5,0.214282,-0.375,-0.40532884
567,0.679858,0.679858,0.46810016,0.44392696,-0.4992,-0.5,0.5,0.21205532,-0.375,-0.39909418
568,0.45316489,0.28941891,0.15,0.15,-0.5,-0.5,0.42341471,0.25372367,-0.375,-0.40058985
569,0.478202,0.478202,0.25050577,0.15,-0.4992,-0.5,0.4169767,0.33367753,-0.37353548,-0.375
570,0.679858,0.65487121,0.15,0.15,-0.4992,-0.5,0.3728652,0.26841511,-0.375,-0.41976388
571,-0.000732,-0.013213138,0.20025409,0.199994,-0.5,-0.5,0.40816477,0.24095754,-0.375,-0.375
572,0.52911994,0.0057055033,0.199994,0.18153114,-0.4992,-0.5,0.5,0.23775512,-0.375,-0.40771295
573,0.34593173,0.200941,0.199994,0.19736496,-0.5,-0.5,0.42588685,0.23771007,-0.375,-0.375
574,0.39985456,0.29853139,0.199994,0.199994,-0.4992,-0.5,0.5,0.24072964,-0.375,-0.37647114
575,0.51414149,0.29717461,0.199994,0.19906833,-0.4992,-0.5,0.5,0.24829457,-0.375,-0.375
576,0.679858,0.30571947,0.23985226,0.199994,-0.4992,-0.5,0.5,0.25882888,-0.375,-0.3813715
577,-0.10156,-0.12929,0.250001,0.24958728,-0.5,-0.5,0.5,0.31497826,-0.35073164,-0.375
578,-0.000732,-0.000732,0.26211769,0.22840936,-0.5,-0.5,0.44952774,0.24992624,-0.375,-0.375
579,0.49534803,0.100096,0.250001,0.24107531,-0.4992,-0.5,0.5,0.27974484,-0.375,-0.375
580,0.47926666,0.14023603,0.250001,0.23792076,-0.4992,-0.5,0.5,0.22312655,-0.375,-0.375
581,0.35633147,0.301769,0.250001,0.19528513,-0.5,-0.5,0.46820586,0.29566846,-0.375,-0.375
582,0.478202,0.31816018,0.250001,0.18925561,-0.4992,-0.5,0.5,0.33166168,-0.36548909,-0.375
583,0.679858,0.33270351,0.250001,0.2038808,-0.4992,-0.5,0.5,0.25808359,-0.375,-0.39982153
584,-0.10156,-0.12929,0.39101454,0.300007,-0.4992,-0.5,0.45391374,0.26632318,-0.375,-0.41180252
585,0.05635704,-0.000732,0.3239839,0.26092653,-0.4992,-0.5,0.39719344,0.26126041,-0.375,-0.375
586,0.100096,0.065027079,0.300007,0.300007,-0.5,-0.5,0.37961711,0.24520196,-0.375,-0.375
587,0.28795906,0.0020273469,0.300007,0.28708931,-0.4992,-0.5,0.357182,0.25644874,-0.375,-0.42757382
588,0.41045956,0.010261019,0.300007,0.259389,-0.5,-0.5,0.5,0.25483051,-0.375,-0.375
589,0.478202,0.46095591,0.300007,0.25217853,-0.4992,-0.5,0.40780993,0.23578771,-0.375,-0.5
590,0.679858,0.45243543,0.300007,0.25458479,-0.4992,-0.5,0.5,0.24836122,-0.375,-0.45179627
591,-0.030067087,-0.10156,0.349998,0.34021098,-0.4992,-0.5,0.5,0.25906265,-0.375,-0.375
592,-0.000732,-0.0044975478,0.36570485,0.349998,-0.4992,-0.5,0.42071047,0.32344882,-0.375,-0.44585144
593,0.100096,0.014160349,0.39089574,0.349998,-0.5,-0.5,0.45238677,0.27054548,-0.375,-0.375
594,0.200941,0.0084704989,0.37462624,0.349998,-0.4992,-0.5,0.42343625,0.26878071,-0.375,-0.375
595,0.35240664,0.015894311,0.349998,0.25776055,-0.5,-0.5,0.5,0.26286079,-0.375,-0.375
596,0.60767235,0.47752358,0.349998,0.22685286,-0.4992,-0.5,0.5,0.26608425,-0.36308526,-0.375
597,0.679858,0.47752358,0.349998,0.23865463,-0.4992,-0.5,0.5,0.25141579,-0.375,-0.375
598,-0.10156,-0.10156,0.400004,0.400004,-0.4992,-0.5,0.5,0.31204968,-0.375,-0.43842423
599,-0.000732,-0.0065533282,0.400004,0.36880763,-0.4992,-0.5,0.5,0.35467149,-0.375,-0.42257957
600,0.100096,0.030399421,0.400004,0.38270714,-0.5,-0.5,0.5,0.269334,-0.375,-0.375
601,0.29238897,0.051581011,0.400004,0.38078607,-0.4992,-0.5,0.5,0.26578066,-0.375,-0.375
602,0.301769,0.039920976,0.400004,0.38286405,-0.5,-0.5,0.5,0.30242731,-0.375,-0.375
603,0.478202,0.4575629,0.400004,0.400004,-0.4992,-0.5,0.3947272,0.33426049,-0.375,-0.375
604,0.679858,0.679858,0.499999,0.400004,-0.4992,-0.5,0.39621425,0.22047744,-0.375,-0.39299479
605,0.002647322,-0.12929,0.449995,0.43352319,-0.4992,-0.5,0.5,0.26534051,-0.34571598,-0.375
606,0.046508711,-0.000732,0.449995,0.449995,-0.4992,-0.5,0.4124661,0.23667113,-0.34770519,-0.375
607,0.100096,0.085064969,0.449995,0.449995,-0.4992,-0.5,0.42441027,0.3128845,-0.375,-0.37696012
608,0.200941,0.076773726,0.449995,0.449995,-0.5,-0.5,0.42378645,0.2702015,-0.375,-0.375
609,0.301769,0.24136748,0.449995,0.449995,-0.5,-0.5,0.5,0.35437909,-0.375,-0.375
610,0.679858,0.12342971,0.449995,0.449995,-0.5,-0.5,0.5,0.31112648,-0.37427689,-0.375
611,0.679858,0.679858,0.46810016,0.44392696,-0.4992,-0.5,0.5,0.21205532,-0.375,-0.39909418
612,0.44887417,0.25179805,0.15,0.15,-0.5,-0.5,0.5,0.27466269,-0.375,-0.39776015
613,0.54310998,0.46083721,0.24358709,0.15,-0.4992,-0.5,0.5,0.4145663,-0.35169628,-0.375
614,0.679858,0.66775029,0.15,0.13477671,-0.4992,-0.5,0.5,0.28145396,-0.375,-0.40636356
615,-0.00068651914,-0.0010090571,0.199994,0.18630774,-0.5,-0.5,0.5,0.23876498,-0.375,-0.375
616,0.52911994,0.0057055033,0.199994,0.18153114,-0.4992,-0.5,0.5,0.23775512,-0.375,-0.40771295
617,0.52911994,0.19309308,0.199994,0.199994,-0.5,-0.5,0.5,0.2046394,-0.375,-0.39901974
618,0.39985456,0.29853139,0.199994,0.199994,-0.4992,-0.5,0.5,0.24072964,-0.375,-0.37647114
619,0.51414149,0.29717461,0.199994,0.19906833,-0.4992,-0.5,0.5,0.24829457,-0.375,-0.375
620,0.679858,0.30571947,0.23985226,0.199994,-0.4992,-0.5,0.5,0.25882888,-0.375,-0.3813715
621,-0.10156,-0.10768486,0.250001,0.250001,-0.4992,-0.5,0.5,0.5,-0.375,-0.37737486
622,0.098064609,-0.000732,0.250001,0.250001,-0.4992,-0.5,0.5,0.42196471,-0.375,-0.37700169
623,0.49534803,0.100096,0.250001,0.24107531,-0.4992,-0.5,0.5,0.27974484,-0.375,-0.375
624,0.47926666,0.14023603,0.250001,0.23792076,-0.4992,-0.5,0.5,0.22312655,-0.375,-0.375
625,0.50421097,0.301769,0.250001,0.20179759,-0.4992,-0.5,0.5,0.31094897,-0.375,-0.375
626,0.478202,0.31816018,0.250001,0.18925561,-0.4992,-0.5,0.5,0.33166168,-0.36548909,-0.375
627,0.679858,0.33270351,0.250001,0.2038808,-0.4992,-0.5,0.5,0.25808359,-0.375,-0.39982153
628,-0.061559823,-0.12929,0.3676676,0.300007,-0.4992,-0.5,0.5,0.26630126,-0.375,-0.41180233
629,0.00018305241,-0.022645551,0.30536997,0.2649061,-0.4992,-0.5,0.5,0.26175427,-0.375,-0.375
630,0.41045956,0.010261019,0.300007,0.259389,-0.5,-0.5,0.5,0.25483051,-0.375,-0.375
631,0.41045956,0.010261019,0.300007,0.259389,-0.5,-0.5,0.5,0.25483051,-0.375,-0.375
632,0.37207708,0.301769,0.300007,0.23579324,-0.4992,-0.5,0.5,0.4676605,-0.375,-0.46616836
633,0.679858,0.45243543,0.300007,0.25458479,-0.4992,-0.5,0.5,0.24836122,-0.375,-0.45179627
634,0.679858,0.45243543,0.300007,0.25458479,-0.4992,-0.5,0.5,0.24836122,-0.375,-0.45179627
635,-0.030067087,-0.10156,0.349998,0.34021098,-0.4992,-0.5,0.5,0.25906265,-0.375,-0.375
636,0.049412339,-0.02105184,0.37330553,0.32331281,-0.4992,-0.5,0.5,0.27373279,-0.375,-0.375
637,0.15341136,0.019394191,0.38105666,0.349998,-0.4992,-0.5,0.5,0.26802053,-0.375,-0.375
638,0.35240664,0.015894311,0.349998,0.25776055,-0.5,-0.5,0.5,0.26286079,-0.375,-0.375
639,0.35240664,0.015894311,0.349998,0.25776055,-0.5,-0.5,0.5,0.26286079,-0.375,-0.375
640,0.60767235,0.47752358,0.349998,0.22685286,-0.4992,-0.5,0.5,0.26608425,-0.36308526,-0.375
641,0.679858,0.679858,0.349998,0.18641447,-0.4992,-0.5,0.5,0.3970575,-0.375,-0.38191746
642,-0.10156,-0.10156,0.400004,0.400004,-0.4992,-0.5,0.5,0.31204968,-0.375,-0.43842423
643,-0.000732,-0.000732,0.400004,0.36880763,-0.4992,-0.5,0.5,0.36474455,-0.375,-0.42257957
644,0.100096,0.030399421,0.400004,0.38270714,-0.5,-0.5,0.5,0.269334,-0.375,-0.375
645,0.29238897,0.051581011,0.400004,0.38078607,-0.4992,-0.5,0.5,0.26578066,-0.375,-0.375
646,0.301769,0.039920976,0.400004,0.38286405,-0.5,-0.5,0.5,0.30242731,-0.375,-0.375
647,0.478202,0.4575629,0.400004,0.20483658,-0.4992,-0.5,0.5,0.33426049,-0.375,-0.375
648,0.679858,0.63334157,0.44777033,0.400004,-0.4992,-0.5,0.5,0.22047744,-0.375,-0.375
649,0.0065157407,-0.10156,0.449995,0.41541298,-0.4992,-0.5,0.5,0.43265133,-0.32758137,-0.375
650,0.058060313,-0.018265598,0.449995,0.42579238,-0.4992,-0.5,0.5,0.4082201,-0.375,-0.37838585
651,0.11564871,0.091888186,0.449995,0.44498088,-0.4992,-0.5,0.5,0.26771484,-0.375,-0.375
652,0.29103214,0.12976818,0.449995,0.449995,-0.5,-0.5,0.5,0.29291415,-0.375,-0.375
653,0.301769,0.24136748,0.449995,0.449995,-0.5,-0.5,0.5,0.35437909,-0.375,-0.375
654,0.679858,0.478202,0.449995,0.44027474,-0.49941642,-0.5,0.5,0.42141898,-0.375,-0.375
655,0.679858,0.67553388,0.47456773,0.449995,-0.5,-0.5,0.5,0.36208848,-0.375,-0.375
656,0.35084526,0.30169748,0.19618142,0.14905025,-0.5,-0.5,-0.47806142,-0.5,-0.25,-0.25
657,0.66089323,0.40739912,0.18307165,0.15,-0.5,-0.5,-0.44633474,-0.5,-0.16258584,-0.28552857
658,0.679858,0.40065602,0.18268531,0.15,-0.5,-0.5,-0.44800274,-0.5,-0.16590222,-0.25941158
659,0.2430757,0.200941,0.199994,0.17105767,-0.5,-0.5,-0.5,-0.5,-0.23521148,-0.25
660,0.34316742,0.28656361,0.2278418,0.19279942,-0.5,-0.5,-0.47410995,-0.5,-0.1126146,-0.25
661,0.50850656,0.35058705,0.199994,0.199994,-0.4992,-0.5,-0.41053606,-0.5,-0.21703106,-0.25
662,0.679858,0.53238134,0.20875509,0.199994,-0.4992,-0.5,-0.49029995,-0.5,-0.25,-0.25885897
663,-0.078603819,-0.10156,0.250001,0.250001,-0.5,-0.5,-0.5,-0.5,-0.19767705,-0.25
664,-0.000732,-0.076154933,0.25798024,0.250001,-0.5,-0.5,-0.47551664,-0.5,-0.25,-0.26851588
665,0.14447641,0.100096,0.250001,0.24127138,-0.5,-0.5,-0.46411601,-0.5,-0.24712168,-0.25
666,0.28764814,0.19282682,0.25256889,0.250001,-0.5,-0.5,-0.5,-0.5,-0.25,-0.2792121
667,0.37694949,0.27896604,0.25102309,0.22424956,-0.5,-0.5,-0.4936245,-0.5,-0.1245671,-0.25
668,0.53478269,0.4114004,0.250001,0.250001,-0.5,-0.5,-0.40769105,-0.5,-0.25,-0.25
669,0.679858,0.41576016,0.250001,0.20593198,-0.4992,-0.5,-0.5,-0.5,-0.25,-0.32113032
670,-0.10156,-0.10156,0.300007,0.300007,-0.5,-0.5,-0.36639583,-0.5,-0.18275883,-0.25185562
671,0.064621684,-0.014217898,0.30480025,0.300007,-0.5,-0.5,-0.35595439,-0.5,-0.037582277,-0.25806691
672,0.100096,0.084341199,0.30879613,0.237572,-0.5,-0.5,-0.49248628,-0.5,-0.18235924,-0.30640902
673,0.200941,0.200941,0.300007,0.27910934,-0.4992,-0.5,-0.48032028,-0.5,-0.23939913,-0.25670519
674,0.3859621,0.301769,0.34647668,0.29419953,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25
675,0.49318022,0.478202,0.300007,0.300007,-0.5,-0.5,-0.40115651,-0.5,-0.25,-0.25791264
676,0.679858,0.4754447,0.300007,0.20159737,-0.4992,-0.5,-0.49777409,-0.5,-0.25,-0.32103023
677,-0.007405998,-0.10156,0.37376806,0.349998,-0.5,-0.5,-0.5,-0.5,-0.15001903,-0.25
678,0.042508112,-0.000732,0.349998,0.34188129,-0.5,-0.5,-0.31002794,-0.5,-0.17302836,-0.25
679,0.11570435,0.100096,0.3513918,0.34422018,-0.5,-0.5,-0.49635133,-0.5,-0.1622427,-0.25
680,0.24126591,0.200941,0.374468,0.32994324,-0.4992,-0.5,-0.46948541,-0.5,-0.25,-0.27589978
681,0.38326826,0.29791034,0.463431,0.31555245,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25
682,0.53322221,0.28769315,0.41839297,0.349998,-0.5,-0.5,-0.42359659,-0.5,-0.25,-0.27887445
683,0.679858,0.48739063,0.37515933,0.349998,-0.4992,-0.5,-0.36570277,-0.5,-0.25,-0.26479446
684,-0.033500339,-0.10156,0.400004,0.35378423,-0.5,-0.5,-0.5,-0.5,-0.22941936,-0.25
685,0.001261541,-0.000732,0.400004,0.37951774,-0.5,-0.5,-0.46961702,-0.5,-0.16366036,-0.25
686,0.11412578,0.100096,0.44520026,0.34165021,-0.5,-0.5,-0.49715909,-0.5,-0.18532291,-0.25
687,0.24105421,0.200941,0.44715748,0.3296476,-0.4992,-0.5,-0.46942844,-0.5,-0.24556048,-0.27544543
688,0.301769,0.27994298,0.45859692,0.39215283,-0.4992,-0.5,-0.47547531,-0.5,-0.25,-0.26080843
689,0.55649148,0.28048298,0.43541472,0.38847441,-0.5,-0.5,-0.44287426,-0.5,-0.25,-0.32459541
690,0.679858,0.49673929,0.400004,0.37060109,-0.4992,-0.5,-0.39286171,-0.5,-0.25,-0.29046117
691,-0.083221523,-0.10156,0.449995,0.449995,-0.5,-0.5,-0.42655111,-0.5,-0.0021078215,-0.25
692,0.14827469,-0.000732,0.449995,0.43132227,-0.5,-0.5,-0.5,-0.5,-0.24764102,-0.25
693,0.11930686,0.084604811,0.449995,0.35008522,-0.5,-0.5,-0.5,-0.5,-0.21658723,-0.25
694,0.200941,0.19795182,0.449995,0.41708763,-0.4992,-0.5,-0.47371959,-0.5,-0.25,-0.25
695,0.301769,0.27994298,0.45859692,0.39215283,-0.4992,-0.5,-0.47547531,-0.5,-0.25,-0.26080843
696,0.55660425,0.28044804,0.449995,0.38866087,-0.5,-0.5,-0.45908452,-0.5,-0.25,-0.32481698
697,0.679858,0.51555012,0.449995,0.37060109,-0.4992,-0.5,-0.44750936,-0.5,-0.25,-0.29046117
698,0.11384789,0.098097017,0.18661986,0.1485964,-0.5,-0.5,-0.34316248,-0.357145,-0.20257675,-0.25
699,0.21529461,0.1872769,0.18765662,0.15,-0.5,-0.5,-0.34456247,-0.357145,-0.25,-0.26251117
700,0.31523768,0.18489178,0.15,0.15,-0.5,-0.5,-0.357145,-0.38425092,-0.25,-0.25
701,0.478202,0.478202,0.15,0.1152508,-0.5,-0.5,-0.357145,-0.357145,-0.24585649,-0.26794066
702,0.679858,0.66046521,0.15,0.14839854,-0.5,-0.5,-0.31048449,-0.357145,-0.25,-0.31839744
703,-0.091297805,-0.10398934,0.199994,0.199994,-0.5,-0.5,-0.357145,-0.357145,-0.2348209,-0.25
704,0.085866488,-0.000732,0.25162309,0.19501454,-0.4992,-0.5,-0.32884553,-0.357145,-0.25,-0.25
705,0.12206592,0.100096,0.22189099,0.19884032,-0.4992,-0.5,-0.34904168,-0.357145,-0.20116417,-0.25
706,0.24461714,0.200941,0.22100807,0.19270773,-0.5,-0.5,-0.31359945,-0.357145,-0.22529006,-0.25
707,0.41945398,0.25854673,0.199994,0.199994,-0.5,-0.5,-0.34959052,-0.357145,-0.25,-0.32231751
708,0.60477171,0.478202,0.199994,0.199994,-0.4992,-0.5,-0.357145,-0.357145,-0.19732209,-0.27745622
709,0.679858,0.47838635,0.22544487,0.199994,-0.5,-0.5,-0.357145,-0.357145,-0.21136171,-0.27771717
710,-0.067757623,-0.10156,0.250001,0.2334571,-0.5,-0.5,-0.357145,-0.38177149,-0.014386756,-0.25430865
711,0.085866488,-0.000732,0.25162309,0.19501454,-0.4992,-0.5,-0.32884553,-0.357145,-0.25,-0.25
712,0.100096,0.100096,0.29446518,0.20838924,-0.5,-0.5,-0.33675478,-0.357145,-0.20420293,-0.25
713,0.21346055,0.200941,0.250001,0.19243443,-0.5,-0.5,-0.31367372,-0.357145,-0.22729257,-0.25
714,0.31048998,0.18158162,0.250001,0.2237403,-0.4992,-0.5,-0.31927533,-0.35992262,-0.25,-0.25
715,0.55034821,0.44361984,0.250001,0.24541987,-0.4992,-0.5,-0.357145,-0.357145,-0.22289575,-0.26380998
716,0.679858,0.63998612,0.25038766,0.250001,-0.5,-0.5,-0.357145,-0.357145,-0.18355016,-0.31896965
717,0.063146596,-0.10156,0.30143176,0.300007,-0.5,-0.5,-0.357145,-0.38060403,-0.24500798,-0.25017046
718,0.13582423,-0.014743599,0.300007,0.29536141,-0.5,-0.5,-0.357145,-0.35785139,-0.1459999,-0.25
719,0.1353502,0.071101986,0.32058726,0.29140608,-0.5,-0.5,-0.357145,-0.35779241,-0.24802504,-0.25
720,0.200941,0.18590268,0.31580566,0.300007,-0.4992,-0.5,-0.28683671,-0.357145,-0.24003761,-0.2765503
721,0.35304176,0.28956993,0.30053134,0.300007,-0.4992,-0.5,-0.26042434,-0.357145,-0.16337964,-0.25
722,0.58539655,0.47197167,0.300007,0.27550597,-0.5,-0.5,-0.33463102,-0.357145,-0.2270656,-0.25
723,0.679858,0.48406554,0.35232526,0.300007,-0.5,-0.5,-0.32721587,-0.36858294,-0.24715571,-0.25707458
724,-0.069698821,-0.10156,0.349998,0.34076865,-0.4992,-0.5,-0.357145,-0.36412132,-0.21398659,-0.30903755
725,0.082537581,-0.000732,0.349998,0.349998,-0.5,-0.5,-0.357145,-0.35998373,-0.11495987,-0.25
726,0.13399321,0.100096,0.3795016,0.32744926,-0.5,-0.5,-0.357145,-0.357145,-0.2077635,-0.25
727,0.200941,0.16006709,0.349998,0.34211948,-0.4992,-0.5,-0.29599599,-0.357145,-0.25,-0.31329664
728,0.36178248,0.17728688,0.349998,0.31163064,-0.4992,-0.5,-0.33427199,-0.357145,-0.25,-0.25
729,0.679858,0.4190876,0.35640725,0.29961553,-0.5,-0.5,-0.357145,-0.357145,-0.25,-0.26661501
730,0.679858,0.48790482,0.3541031,0.31593647,-0.4992,-0.5,-0.33576002,-0.357145,-0.238977,-0.29505071
731,-0.10156,-0.11715767,0.427292,0.400004,-0.5,-0.5,-0.32324227,-0.39841387,-0.058181375,-0.25
732,0.1095703,-0.000732,0.400004,0.35687857,-0.5,-0.5,-0.34352493,-0.357145,-0.16366863,-0.25
733,0.11282261,0.100096,0.42444118,0.32744926,-0.5,-0.5,-0.34569451,-0.357145,-0.20964517,-0.25
734,0.20212899,0.200941,0.400004,0.39879003,-0.5,-0.5,-0.065760416,-0.44464266,-0.25,-0.25
735,0.39457513,0.22935552,0.42771784,0.400004,-0.5,-0.5,-0.097305333,-0.357145,-0.19250277,-0.25
736,0.679858,0.47026305,0.400004,0.31395068,-0.5,-0.5,-0.357145,-0.357145,-0.25,-0.25181342
737,0.679858,0.49549508,0.400004,0.31838248,-0.5,-0.5,-0.34595868,-0.357145,-0.25,-0.26156919
738,-0.10156,-0.10156,0.449995,0.39204204,-0.5,-0.5,-0.28478327,-0.357145,-0.060267088,-0.28101629
739,-0.000732,-0.078422358,0.449995,0.37075157,-0.5,-0.5,-0.29215681,-0.357145,-0.096928724,-0.25547186
740,0.100096,0.07316409,0.4585028,0.33264536,-0.5,-0.5,-0.33989967,-0.357145,-0.25,-0.25
741,0.200941,0.200941,0.449995,0.35147797,-0.5,-0.5,-0.22530162,-0.41077011,-0.24512597,-0.25
742,0.301769,0.25964662,0.499999,0.449995,-0.4992,-0.5,-0.26835417,-0.36383653,-0.15246697,-0.25
743,0.63749785,0.45255344,0.499999,0.33179995,-0.5,-0.5,-0.357145,-0.357145,-0.088901025,-0.32020904
744,0.679858,0.56815133,0.449995,0.31312689,-0.5,-0.5,-0.35569287,-0.357145,-0.25,-0.25
745,0.0015771535,-0.0027610089,0.15,0.15,-0.5,-0.5,-0.20543903,-0.214282,-0.24606145,-0.25
746,0.14273037,0.040970115,0.15,0.15,-0.5,-0.5,-0.19106845,-0.230128,-0.22788079,-0.25
747,0.40278316,0.15991199,0.15,0.15,-0.5,-0.5,-0.214282,-0.2429807,-0.20878122,-0.25
748,0.38744225,0.28896975,0.15,0.13071728,-0.5,-0.5,-0.17068467,-0.25109904,-0.25,-0.25
749,0.53622898,0.22923421,0.16279271,0.14627815,-0.4992,-0.5,-0.18618768,-0.214282,-0.25,-0.25
750,0.679858,0.53928153,0.20721355,0.15,-0.5,-0.5,-0.214282,-0.24676181,-0.25,-0.31131532
751,-0.045183826,-0.11447497,0.21383686,0.199994,-0.4992,-0.5,-0.214282,-0.214282,-0.24109361,-0.34374711
752,0.034723246,-0.025169178,0.26023751,0.19587439,-0.4992,-0.5,-0.18527474,-0.21698416,-0.25,-0.34028337
753,0.11165276,0.014882897,0.2373073,0.199994,-0.4992,-0.5,-0.18787205,-0.214282,-0.25,-0.30844421
754,0.21550528,0.200941,0.199994,0.18603315,-0.4992,-0.5,-0.20053988,-0.3248611,-0.24109087,-0.25
755,0.301769,0.26065023,0.199994,0.16766043,-0.5,-0.5,-0.19666616,-0.214282,-0.25,-0.25
756,0.53910428,0.39729643,0.199994,0.16381238,-0.4992,-0.5,-0.214282,-0.214282,-0.25,-0.25
757,0.679858,0.46023875,0.199994,0.199994,-0.5,-0.5,-0.214282,-0.24786026,-0.25,-0.31687632
758,-0.064963942,-0.10156,0.250001,0.1895526,-0.4992,-0.5,-0.214282,-0.214282,-0.24045329,-0.26742357
759,0.032531263,-0.000732,0.250001,0.20071869,-0.4992,-0.5,-0.1599377,-0.214282,-0.25,-0.33999514
760,0.100096,0.068573256,0.30631553,0.250001,-0.5,-0.5,-0.19244902,-0.214282,-0.24703073,-0.25
761,0.200941,0.15299025,0.25410462,0.23636014,-0.5,-0.5,-0.15757493,-0.214282,-0.1486343,-0.25
762,0.30792982,0.301769,0.250001,0.250001,-0.5,-0.5,-0.214282,-0.22160041,-0.25,-0.25
763,0.52004511,0.29955797,0.250001,0.250001,-0.4992,-0.5,-0.214282,-0.21598905,-0.25,-0.26658924
764,0.679858,0.59398959,0.27136131,0.250001,-0.5,-0.5,-0.214282,-0.214282,-0.25,-0.25023679
765,-0.087036067,-0.10156,0.300007,0.29022451,-0.5,-0.5,-0.014341257,-0.214282,-0.23454345,-0.25
766,0.097354545,-0.000732,0.300007,0.29946062,-0.5,-0.5,-0.17499255,-0.21778258,-0.25,-0.27088596
767,0.100096,-0.0041150497,0.300007,0.29911107,-0.5,-0.5,-0.18019742,-0.21767144,-0.25,-0.26954805
768,0.29958651,0.15089351,0.32031343,0.29934155,-0.5,-0.5,-0.17629245,-0.214282,-0.16721829,-0.25
769,0.301769,0.14965843,0.31814787,0.29922799,-0.5,-0.5,-0.17771017,-0.214282,-0.16813768,-0.25
770,0.56143774,0.44804617,0.30888035,0.300007,-0.4992,-0.5,-0.214282,-0.214282,-0.25,-0.25
771,0.679858,0.60994145,0.300007,0.28891404,-0.49971692,-0.5,-0.214282,-0.30366234,-0.25,-0.25790011
772,-0.034812105,-0.10156,0.349998,0.349998,-0.5,-0.5,-0.20025508,-0.214282,-0.23474441,-0.25
773,-0.000732,-0.000732,0.349998,0.34900598,-0.5,-0.5,-0.14439027,-0.21754285,-0.25,-0.25
774,0.16812845,0.100096,0.349998,0.34651005,-0.4992,-0.5,-0.12602956,-0.214282,-0.24643027,-0.26438929
775,0.21831133,0.10803234,0.349998,0.33094441,-0.4998114,-0.5,-0.17832105,-0.214282,-0.25,-0.32317251
